figure_id,calculation_id,formula,inputs_json,result,unit,decimals
E.6,venta_mediana_otros,sum(factor de categoría) / sum(factor de empresas que venden por Internet) * 100,"{""tamano"": ""Mediana"", ""beneficio"": ""Otros"", ""numerador"": 362.32502080115637, ""denominador"": 26795.58222015825}",1.352181929932391,porcentaje,1
E.7,dispositivo_2023_telefonos moviles inteligentes_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""General"", ""numerador"": 1529277.6003108658, ""denominador"": 1552089.1689904754, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",98.53026687284682,porcentaje,1
E.7,dispositivo_2023_telefonos moviles inteligentes_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""Micro"", ""numerador"": 1466894.0734772354, ""denominador"": 1486445.21307042, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",98.684704998121,porcentaje,1
E.7,dispositivo_2023_telefonos moviles inteligentes_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""Pequeña"", ""numerador"": 52661.82485312883, ""denominador"": 55523.005398259906, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",94.84685577697358,porcentaje,1
E.7,dispositivo_2023_telefonos moviles inteligentes_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""Mediana"", ""numerador"": 9721.70198050143, ""denominador"": 10120.950521795125, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",96.05522682445758,porcentaje,1
E.7,dispositivo_2023_computadoras de escritorio_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""General"", ""numerador"": 2576343.363224878, ""denominador"": 5245466.000000004, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",49.11562410708365,porcentaje,1
E.7,dispositivo_2023_computadoras de escritorio_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""Micro"", ""numerador"": 2334964.67141464, ""denominador"": 4929121.593436072, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",47.370806890299185,porcentaje,1
E.7,dispositivo_2023_computadoras de escritorio_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""Pequeña"", ""numerador"": 206863.65541539784, ""denominador"": 279334.0667860063, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",74.05600677194629,porcentaje,1
E.7,dispositivo_2023_computadoras de escritorio_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""Mediana"", ""numerador"": 34515.03639483977, ""denominador"": 37010.33977792536, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",93.25782092772383,porcentaje,1
E.7,dispositivo_2023_terminal punto de venta clip o tableta_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""General"", ""numerador"": 2642201.9009791897, ""denominador"": 4844651.578260458, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",54.538533025483545,porcentaje,1
E.7,dispositivo_2023_terminal punto de venta clip o tableta_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""Micro"", ""numerador"": 2467912.4206482964, ""denominador"": 4555974.1292004315, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",54.1687101520353,porcentaje,1
E.7,dispositivo_2023_terminal punto de venta clip o tableta_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""Pequeña"", ""numerador"": 152849.8336634218, ""denominador"": 251866.733552748, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",60.68678920291423,porcentaje,1
E.7,dispositivo_2023_terminal punto de venta clip o tableta_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""Mediana"", ""numerador"": 21439.64666747133, ""denominador"": 36810.71550727851, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",58.24295010845989,porcentaje,1
E.7,dispositivo_2023_laptop_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Laptop"", ""tamano"": ""General"", ""numerador"": 2198273.583242618, ""denominador"": 5245466.000000004, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",41.90807038388232,porcentaje,1
E.7,dispositivo_2023_laptop_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Laptop"", ""tamano"": ""Micro"", ""numerador"": 1997567.862435108, ""denominador"": 4929121.593436072, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",40.52583862194016,porcentaje,1
E.7,dispositivo_2023_laptop_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Laptop"", ""tamano"": ""Pequeña"", ""numerador"": 173476.97029127987, ""denominador"": 279334.0667860063, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",62.103764244472906,porcentaje,1
E.7,dispositivo_2023_laptop_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Laptop"", ""tamano"": ""Mediana"", ""numerador"": 27228.750516229877, ""denominador"": 37010.33977792536, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",73.57065803667746,porcentaje,1
E.7,dispositivo_2023_telefonos moviles analogos_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""General"", ""numerador"": 532276.5115070677, ""denominador"": 1552089.1689904754, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",34.294196631323445,porcentaje,1
E.7,dispositivo_2023_telefonos moviles analogos_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""Micro"", ""numerador"": 502743.58953903726, ""denominador"": 1486445.21307042, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",33.82187147688839,porcentaje,1
E.7,dispositivo_2023_telefonos moviles analogos_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""Pequeña"", ""numerador"": 24801.82675370012, ""denominador"": 55523.005398259906, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",44.66946011981803,porcentaje,1
E.7,dispositivo_2023_telefonos moviles analogos_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""Mediana"", ""numerador"": 4731.095214330264, ""denominador"": 10120.950521795125, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",46.7455621301775,porcentaje,1
E.7,dispositivo_2023_servidores de almacenamiento_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""General"", ""numerador"": 731531.5444352042, ""denominador"": 5245466.000000004, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",13.945978192122563,porcentaje,1
E.7,dispositivo_2023_servidores de almacenamiento_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""Micro"", ""numerador"": 616698.8031678859, ""denominador"": 4929121.593436072, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",12.51133272892113,porcentaje,1
E.7,dispositivo_2023_servidores de almacenamiento_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""Pequeña"", ""numerador"": 93972.00498472291, ""denominador"": 279334.0667860063, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",33.6414408976165,porcentaje,1
E.7,dispositivo_2023_servidores de almacenamiento_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2023, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""Mediana"", ""numerador"": 20860.73628259547, ""denominador"": 37010.33977792536, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",56.364617044228694,porcentaje,1
E.7,dispositivo_2024_telefonos moviles inteligentes_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""General"", ""numerador"": 1466034.3036694021, ""denominador"": 1531969.4068166916, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",95.69605614486146,porcentaje,1
E.7,dispositivo_2024_telefonos moviles inteligentes_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""Micro"", ""numerador"": 1358503.6190008097, ""denominador"": 1420874.596146624, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",95.61038128804873,porcentaje,1
E.7,dispositivo_2024_telefonos moviles inteligentes_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""Pequeña"", ""numerador"": 96842.09655495842, ""denominador"": 99681.57251483088, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",97.15145348509625,porcentaje,1
E.7,dispositivo_2024_telefonos moviles inteligentes_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles inteligentes"", ""tamano"": ""Mediana"", ""numerador"": 10688.588113634112, ""denominador"": 11413.238155236426, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles inteligentes (Smartphone)""}",93.65079365079364,porcentaje,1
E.7,dispositivo_2024_computadoras de escritorio_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""General"", ""numerador"": 2705699.6476597134, ""denominador"": 5278912.00000001, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",51.25487311892504,porcentaje,1
E.7,dispositivo_2024_computadoras de escritorio_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""Micro"", ""numerador"": 2462078.161521924, ""denominador"": 4957372.509961414, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",49.66498193497845,porcentaje,1
E.7,dispositivo_2024_computadoras de escritorio_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""Pequeña"", ""numerador"": 212313.310476744, ""denominador"": 285751.6595749188, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",74.2999396023033,porcentaje,1
E.7,dispositivo_2024_computadoras de escritorio_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Computadoras de escritorio"", ""tamano"": ""Mediana"", ""numerador"": 31308.17566104538, ""denominador"": 35787.83046367786, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Computadoras de escritorio""}",87.48274275195581,porcentaje,1
E.7,dispositivo_2024_terminal punto de venta clip o tableta_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""General"", ""numerador"": 2395256.8458230947, ""denominador"": 5090190.0172243025, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",47.0563345910068,porcentaje,1
E.7,dispositivo_2024_terminal punto de venta clip o tableta_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""Micro"", ""numerador"": 2234428.874683637, ""denominador"": 4777543.78023443, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",46.769406570963866,porcentaje,1
E.7,dispositivo_2024_terminal punto de venta clip o tableta_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""Pequeña"", ""numerador"": 138824.9607853507, ""denominador"": 277023.0997174689, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",50.113135304216826,porcentaje,1
E.7,dispositivo_2024_terminal punto de venta clip o tableta_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Terminal punto de venta, clip o tableta"", ""tamano"": ""Mediana"", ""numerador"": 22003.010354106584, ""denominador"": 35623.13727240461, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Terminal punto de venta fija para celular (clip) o tableta""}",61.76606564956077,porcentaje,1
E.7,dispositivo_2024_laptop_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Laptop"", ""tamano"": ""General"", ""numerador"": 2014943.2917450182, ""denominador"": 5278912.00000001, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",38.16967003323818,porcentaje,1
E.7,dispositivo_2024_laptop_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Laptop"", ""tamano"": ""Micro"", ""numerador"": 1821505.69022193, ""denominador"": 4957372.509961414, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",36.743369326427874,porcentaje,1
E.7,dispositivo_2024_laptop_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Laptop"", ""tamano"": ""Pequeña"", ""numerador"": 172290.99576360243, ""denominador"": 285751.6595749188, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",60.293961553854395,porcentaje,1
E.7,dispositivo_2024_laptop_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Laptop"", ""tamano"": ""Mediana"", ""numerador"": 21146.605759485672, ""denominador"": 35787.83046367786, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Laptop""}",59.08881730326736,porcentaje,1
E.7,dispositivo_2024_telefonos moviles analogos_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""General"", ""numerador"": 477642.3545790416, ""denominador"": 1531969.4068166916, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",31.17832199871039,porcentaje,1
E.7,dispositivo_2024_telefonos moviles analogos_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""Micro"", ""numerador"": 427491.58788262744, ""denominador"": 1420874.596146624, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",30.086510733739193,porcentaje,1
E.7,dispositivo_2024_telefonos moviles analogos_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""Pequeña"", ""numerador"": 45424.072106871754, ""denominador"": 99681.57251483088, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",45.56917689085758,porcentaje,1
E.7,dispositivo_2024_telefonos moviles analogos_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Teléfonos móviles análogos"", ""tamano"": ""Mediana"", ""numerador"": 4726.694589542357, ""denominador"": 11413.238155236426, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Teléfonos móviles análogos (sin acceso a Internet o aplicaciones)""}",41.414141414141405,porcentaje,1
E.7,dispositivo_2024_servidores de almacenamiento_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""General"", ""numerador"": 937333.1713185696, ""denominador"": 5278912.00000001, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",17.756181033488865,porcentaje,1
E.7,dispositivo_2024_servidores de almacenamiento_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""Micro"", ""numerador"": 818562.1672129544, ""denominador"": 4957372.509961414, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",16.512016508102306,porcentaje,1
E.7,dispositivo_2024_servidores de almacenamiento_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""Pequeña"", ""numerador"": 102993.39638163758, ""denominador"": 285751.6595749188, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",36.042974005767626,porcentaje,1
E.7,dispositivo_2024_servidores de almacenamiento_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""anio"": 2024, ""dispositivo"": ""Servidores de almacenamiento"", ""tamano"": ""Mediana"", ""numerador"": 15777.607723977628, ""denominador"": 35787.83046367786, ""columna"": ""Ahora dígame, ¿con cuáles de los siguientes dispositivos o herramientas cuenta en la empresa o negocio? Servidores de almacenamiento de información""}",44.08651633686147,porcentaje,1
E.8,app_contacto mas rapido con clientes_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Contacto más rápido con clientes"", ""tamano"": ""General"", ""numerador"": 533556.2092606598, ""denominador"": 888252.0688503687, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? El contacto con los clientes es más rápido""}",60.06810768830761,porcentaje,1
E.8,app_contacto mas rapido con clientes_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Contacto más rápido con clientes"", ""tamano"": ""Micro"", ""numerador"": 485309.9389594045, ""denominador"": 810822.7028955905, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? El contacto con los clientes es más rápido""}",59.85401459854014,porcentaje,1
E.8,app_contacto mas rapido con clientes_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Contacto más rápido con clientes"", ""tamano"": ""Pequeña"", ""numerador"": 42827.864308365264, ""denominador"": 68519.46430689527, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? El contacto con los clientes es más rápido""}",62.50466891647225,porcentaje,1
E.8,app_contacto mas rapido con clientes_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Contacto más rápido con clientes"", ""tamano"": ""Mediana"", ""numerador"": 5418.405992890019, ""denominador"": 8909.901647882982, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? El contacto con los clientes es más rápido""}",60.81330868761551,porcentaje,1
E.8,app_solicitud de pedidos mas agil_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Solicitud de pedidos más ágil"", ""tamano"": ""General"", ""numerador"": 352517.0571687034, ""denominador"": 888252.0688503687, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? La solicitud de pedidos es más ágil / está a la mano del cliente""}",39.686601307324054,porcentaje,1
E.8,app_solicitud de pedidos mas agil_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Solicitud de pedidos más ágil"", ""tamano"": ""Micro"", ""numerador"": 318228.5622257259, ""denominador"": 810822.7028955905, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? La solicitud de pedidos es más ágil / está a la mano del cliente""}",39.24761370016846,porcentaje,1
E.8,app_solicitud de pedidos mas agil_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Solicitud de pedidos más ágil"", ""tamano"": ""Pequeña"", ""numerador"": 30714.652692347998, ""denominador"": 68519.46430689527, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? La solicitud de pedidos es más ágil / está a la mano del cliente""}",44.82617166237406,porcentaje,1
E.8,app_solicitud de pedidos mas agil_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Solicitud de pedidos más ágil"", ""tamano"": ""Mediana"", ""numerador"": 3573.8422506295888, ""denominador"": 8909.901647882982, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? La solicitud de pedidos es más ágil / está a la mano del cliente""}",40.110905730129396,porcentaje,1
E.8,app_mayor competitividad en el mercado_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Mayor competitividad en el mercado"", ""tamano"": ""General"", ""numerador"": 335451.00640787696, ""denominador"": 888252.0688503687, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? Mayor competitividad en el mercado""}",37.76529412895583,porcentaje,1
E.8,app_mayor competitividad en el mercado_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Mayor competitividad en el mercado"", ""tamano"": ""Micro"", ""numerador"": 310033.83530145825, ""denominador"": 810822.7028955905, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? Mayor competitividad en el mercado""}",38.23694553621561,porcentaje,1
E.8,app_mayor competitividad en el mercado_pequena,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Mayor competitividad en el mercado"", ""tamano"": ""Pequeña"", ""numerador"": 23111.46642859321, ""denominador"": 68519.46430689527, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? Mayor competitividad en el mercado""}",33.72978271557714,porcentaje,1
E.8,app_mayor competitividad en el mercado_mediana,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Mayor competitividad en el mercado"", ""tamano"": ""Mediana"", ""numerador"": 2305.704677825541, ""denominador"": 8909.901647882982, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? Mayor competitividad en el mercado""}",25.87800369685767,porcentaje,1
E.8,app_facilita el control de ventas_general,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Facilita el control de ventas"", ""tamano"": ""General"", ""numerador"": 210512.16094101485, ""denominador"": 888252.0688503687, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? Facilita el control de ventas""}",23.699597031445457,porcentaje,1
E.8,app_facilita el control de ventas_micro,sum(factor donde respuesta Sí) / sum(factor con respuesta) * 100,"{""beneficio"": ""Facilita el control de ventas"", ""tamano"": ""Micro"", ""numerador"": 198494.49661003787, ""denominador"": 810822.7028955905, ""columna"": ""¿Cuáles son los beneficios de contar con una aplicación para la empresa o negocio? Facilita el control de ventas""}",24.480628860190905,porcentaje,1
